item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,item_class_old
14620168001,屏大醬油超值組,49.0,33.0,24.0,38808.0,18.2,8.0,4851.0,PCS,1.0,0.9994466758887351,1.0,0.0,1,[1],[1],1,1,1
14620170001,黑豆桑天然純釀原味醬油500ml,35.0,27.0,23.0,21735.0,11.772,12.0,1811.3,PCS,1.0,0.999450009166514,1.0,0.0,1,[1],[1],3,1,3
14620171001,丸莊極品黑豆蔭油清300ml,28.0,21.0,20.0,11760.0,7.68,12.0,980.0,PCS,4.0,0.9860502324961252,2.25,2.5,9,"[1, 6]","[3, 1]",3,5,3
14620178001,萬家香零添加純釀醬油,32.0,24.0,19.0,14592.0,10.7,12.0,1216.0,PCS,6.0,0.973937101048316,1.667,0.816,10,"[1, 2, 3]","[3, 2, 1]",3,3,3
14620894001,萬家香壺底油1L,37.0,28.0,27.0,27972.0,15.58,12.0,2331.0,PCS,46.0,0.7971667138881019,3.54,3.743,177,"[1, 2, 3, 6, 7, 10, 11, 12, 13]","[21, 12, 4, 4, 2, 1, 1, 4, 1]",3,8,3
14620902001,義美全豆純釀造滷醬油520ml,31.0,24.0,29.0,21576.0,14.15,12.0,1798.0,PCS,18.0,0.9047049215846402,1.474,0.841,28,"[1, 2, 3, 4]","[13, 4, 1, 1]",3,3,3
14620903001,義美全豆純釀造醬油520ml,31.0,24.0,29.0,21576.0,14.15,12.0,1798.0,PCS,27.0,0.8623056282395294,1.407,0.636,38,"[1, 2, 3]","[18, 7, 2]",3,3,3
14620907001,四季釀造醬油1600ml,33.0,23.0,28.0,21252.0,12.22,6.0,3542.0,PCS,251.0,0.4356027399543341,1.851,2.427,483,"[1, 2, 3, 4, 5, 6, 12, 30]","[172, 53, 14, 7, 3, 7, 4, 1]",2,9,2
14620908001,四季釀造醬油870ml,36.0,27.0,29.0,28188.0,13.34,12.0,2349.0,PCS,61.0,0.7596440059332344,2.312,2.805,148,"[1, 2, 3, 4, 5, 6, 12]","[42, 8, 3, 4, 1, 2, 4]",3,6,3
14620909001,四季高純釀(釀造醬油)870ml,36.0,27.0,29.0,28188.0,13.52,12.0,2349.0,PCS,12.0,0.937587706871552,1.583,0.793,19,"[1, 2, 3]","[7, 3, 2]",3,3,3
14620920001,萬家香丸大豆醬油450ml,33.0,25.0,19.0,15675.0,10.75,12.0,1306.3,PCS,8.0,0.9620706321561308,1.75,1.165,14,"[1, 2, 3, 4]","[5, 1, 1, 1]",0,3,0
14620922001,萬家香非基改陳年醬油1500ml,33.0,22.0,28.0,20328.0,11.76,6.0,3388.0,PCS,15.0,0.9201279978667022,1.133,0.352,17,"[1, 2]","[13, 2]",3,2,3
14620999001,萬家香有機醬油,32.0,24.0,19.0,14592.0,10.84,12.0,1216.0,PCS,51.0,0.784060265662239,2.196,0.722,112,"[2, 4, 6]","[47, 3, 1]",3,3,3
14621003001,李錦記熊貓鮮味蠔油510g,28.0,22.0,27.0,16632.0,11.1,12.0,1386.0,PCS,15.0,0.9201779970333828,1.533,0.834,23,"[1, 2, 3]","[10, 2, 3]",3,3,3
14621004001,李錦記素食蠔油765g,32.0,25.0,31.0,24800.0,16.41,12.0,2066.7,PCS,9.0,0.955510741487642,2.6,2.914,26,"[1, 2, 3, 5, 10]","[6, 1, 1, 1, 1]",3,6,3
14621005001,高慶泉泰安醬油膏410ml,27.0,21.0,30.0,17010.0,9.55,12.0,1417.5,PCS,36.0,0.8296461725637906,2.167,0.737,78,"[2, 4, 6]","[34, 1, 1]",3,3,3
14621009001,萬家香大吟釀香菇素蠔油 510g,32.0,26.0,20.0,16640.0,7.14,12.0,1386.7,PCS,16.0,0.9146147564207264,1.062,0.25,17,"[1, 2]","[15, 1]",3,2,3
14621012001,大同壺底福級油膏 420g,26.0,20.0,29.0,15080.0,9.9,12.0,1256.7,PCS,9.0,0.9555407409876502,1.0,0.0,9,[1],[9],3,1,3
14621013001,萬家香極品香菇素蠔油1200g,36.0,28.0,27.0,27216.0,16.0,12.0,2268.0,PCS,16.0,0.9146680888651856,8.55,4.751,171,"[1, 2, 4, 8, 11, 12]","[4, 1, 1, 1, 3, 10]",3,16,3
14621017001,萬家香香菇素蠔油 4.4Kg,31.0,31.0,31.0,29791.0,18.87,4.0,7447.8,PCS,2.0,0.9960100664988916,1.0,0.0,2,[1],[2],3,1,3
14621018001,味榮極釀級有機黑豆蔭油膏320ml,27.0,21.0,23.0,13041.0,8.0,12.0,1086.8,PCS,2.0,0.996016733054449,2.5,0.707,5,"[2, 3]","[1, 1]",3,4,3
14621021001,金蘭油膏 590ml,30.0,22.0,25.0,16500.0,8.97,12.0,1375.0,PCS,22.0,0.8843552607456543,9.622,7.672,356,"[2, 6, 10, 12, 24]","[14, 1, 7, 9, 6]",3,25,3
14621022001,李錦記干貝蠔油510g,26.0,20.0,26.0,13520.0,9.9,12.0,1126.7,PCS,4.0,0.9860635656072398,1.25,0.5,5,"[1, 2]","[3, 1]",3,2,3
14621026001,丸莊香菇素蠔油 4.5 Kg公斤,33.0,32.0,33.0,34848.0,19.4,4.0,8712.0,PCS,3.0,0.9913601439976,2.667,1.528,8,"[1, 3, 4]","[1, 1, 1]",3,5,3
14621028001,民生壺底油精 70g,47.0,25.0,16.0,18800.0,27.3,72.0,261.1,PCS,11.0,0.9435476075398744,12.0,6.0,132,"[6, 12, 18, 24]","[4, 4, 2, 1]",3,19,3
14621029001,金蘭甘醇醬油膏 590ml,30.0,22.0,26.0,17160.0,8.97,12.0,1430.0,PCS,76.0,0.7216113064782254,3.35,3.762,268,"[2, 4, 8, 12, 16, 20, 24]","[60, 13, 3, 1, 1, 1, 1]",2,8,2
14621033001,大同薄鹽蔭油膏 420g,26.0,20.0,29.0,15080.0,10.16,12.0,1256.7,PCS,11.0,0.94358427359544,1.333,0.492,16,"[1, 2]","[8, 4]",3,2,3
14621034001,金蘭香菇素蠔油295ml,25.0,20.0,24.0,12000.0,6.9,12.0,1000.0,PCS,11.0,0.9436209396510058,3.75,3.545,45,"[1, 2, 3, 4, 7, 8, 12]","[5, 1, 1, 2, 1, 1, 1]",0,8,0
14621035001,黑龍薄鹽黑豆蔭油膏400g,27.0,20.0,28.0,15120.0,9.79,12.0,1260.0,PCS,2.0,0.9960233996100064,1.0,0.0,2,[1],[2],3,1,3
14621038001,李錦記舊庄特級蠔油510g,26.0,20.0,26.0,13520.0,9.88,12.0,1126.7,PCS,26.0,0.8663122281295311,1.769,2.141,46,"[1, 2, 12]","[16, 9, 1]",3,4,3
14621041001,萬家香香菇素蠔油1L,37.0,29.0,27.0,28971.0,15.99,12.0,2414.3,PCS,222.0,0.4833052782453625,2.253,2.626,525,"[1, 2, 3, 4, 5, 6, 7, 11, 12, 14]","[135, 56, 12, 6, 4, 6, 1, 3, 9, 1]",3,10,3
14621044001,丸莊香菇素蠔油 500g,28.0,22.0,25.0,15400.0,10.21,12.0,1283.3,PCS,3.0,0.991370143830936,1.0,0.0,3,[1],[3],3,1,3
14621045001,龜甲萬醬油膏490ml,32.0,25.0,26.0,20800.0,10.66,12.0,1733.3,PCS,34.0,0.8361260645655906,2.088,2.314,71,"[1, 2, 3, 6, 8, 12]","[21, 6, 4, 1, 1, 1]",3,5,3
14621048001,萬家香純佳釀香菇素蠔油510g,34.0,33.0,30.0,33660.0,19.84,12.0,2805.0,PCS,19.0,0.8995816736387727,1.316,0.582,25,"[1, 2, 3]","[14, 4, 1]",3,2,3
14621051001,李錦記舊庄特級蠔油 255g,22.0,16.0,20.0,7040.0,5.5,12.0,586.7,PCS,20.0,0.8942250962483959,1.25,0.55,25,"[1, 2, 3]","[16, 3, 1]",3,2,3
14621058001,黑龍冬梅級黑豆蔭油膏400g,27.0,21.0,30.0,17010.0,10.0,12.0,1417.5,PCS,16.0,0.9147214213096448,1.412,0.712,24,"[1, 2, 3]","[12, 3, 2]",3,3,3
14621062001,大同陳年蔭油膏520g,28.0,22.0,27.0,16632.0,10.6,12.0,1386.0,PCS,1.0,0.9994533424442926,1.0,0.0,1,[1],[1],3,1,3
14621065001,瑞春福級醬油膏 420ml,28.0,21.0,29.0,17052.0,9.896,12.0,1421.0,PCS,7.0,0.967760537324378,1.143,0.378,8,"[1, 2]","[6, 1]",3,2,3
14621069001,萬家香香菇素蠔油600g,29.0,22.0,22.0,14036.0,7.92,12.0,1169.7,PCS,166.0,0.5534541090981817,1.898,2.296,317,"[1, 2, 3, 4, 5, 7, 8, 11, 12, 15]","[114, 28, 14, 1, 1, 2, 1, 1, 4, 1]",3,5,3
14621070001,萬家香大吟釀甘甜油膏510g,32.0,25.0,19.0,15200.0,10.9,12.0,1266.7,PCS,18.0,0.904764920584657,1.722,1.487,31,"[1, 2, 3, 7]","[12, 3, 2, 1]",3,4,3
14621078001,屏大薄鹽醬油膏300ml,25.0,19.0,19.0,9025.0,4.97,12.0,752.1,PCS,11.0,0.9436576057065716,1.909,1.044,21,"[1, 2, 3, 4]","[5, 3, 2, 1]",3,3,3
14621095001,義美全豆純釀造甘醇油膏420ml,28.0,22.0,32.0,19712.0,10.862,12.0,1642.7,PCS,15.0,0.9202279962000632,2.188,1.721,35,"[1, 2, 3, 4, 6]","[8, 4, 1, 1, 2]",0,5,0
14621107001,味榮有機香菇素蠔油,27.0,21.0,30.0,17010.0,10.0,12.0,1417.5,PCS,2.0,0.996030066165564,1.0,0.0,2,[1],[2],3,1,3
14630016001,可果美蕃茄醬(柔軟瓶)500g,30.0,18.0,22.0,11880.0,6.95,12.0,990.0,PCS,103.0,0.6620889651839136,1.651,1.805,175,"[1, 2, 3, 4, 9, 10, 12]","[79, 15, 6, 2, 2, 1, 1]",3,4,3
14630022001,可果美蕃茄醬 700g,32.0,23.0,25.0,18400.0,12.76,12.0,1533.3,PCS,42.0,0.8110664822252962,1.405,0.885,59,"[1, 2, 3, 6]","[30, 10, 1, 1]",3,3,3
14630027001,亨氏番茄醬(倒瓶) 567g,29.0,22.0,18.0,11484.0,10.0,12.0,957.0,PCS,31.0,0.8469158847352544,1.935,2.112,60,"[1, 2, 3, 6, 12]","[17, 11, 1, 1, 1]",0,5,0
14630034001,可果美減鈉減卡蕃茄醬465g,30.0,18.0,22.0,11880.0,6.18,12.0,990.0,PCS,17.0,0.909611506474892,1.118,0.332,19,"[1, 2]","[15, 2]",3,2,3
14630050001,Casa 去皮整粒蕃茄,30.0,23.0,11.0,7590.0,5.54,12.0,632.5,PCS,3.0,0.9913801436642724,2.0,1.0,6,"[1, 2, 3]","[1, 1, 1]",3,4,3
14630056001,可果美蕃茄醬340G,38.0,26.0,21.0,20748.0,13.5,24.0,864.5,PCS,13.0,0.9317811369810504,1.154,0.376,15,"[1, 2]","[11, 2]",3,2,3
14631013001,黑豆桑醇釀極品純黑豆豉300g,31.0,25.0,10.0,7750.0,8.51,12.0,645.8,PCS,2.0,0.9960367327211214,2.0,1.414,4,"[1, 3]","[1, 1]",3,4,3
14631014001,安安辣豆瓣醬 130g,22.0,17.0,11.0,4114.0,3.31,12.0,342.8,PCS,3.0,0.9913901434976083,1.333,0.577,4,"[1, 2]","[2, 1]",3,2,3
14631018001,愛之味甜辣醬 165g,30.0,39.0,18.0,21060.0,16.45,48.0,438.8,PCS,43.0,0.8060032332794453,3.682,2.032,162,"[3, 6, 15]","[37, 6, 1]",3,6,3
14631022001,安安辣椒醬 130g,21.0,17.0,11.0,3927.0,3.33,12.0,327.3,PCS,4.0,0.9860768987183548,1.25,0.5,5,"[1, 2]","[3, 1]",3,2,3
14631023001,李錦記蒜蓉辣椒醬368g,30.0,22.0,12.0,7920.0,7.144,12.0,660.0,PCS,9.0,0.9555707404876586,1.111,0.333,10,"[1, 2]","[8, 1]",3,2,3
14631028001,愛之味甜辣醬390g,33.0,22.0,18.0,13068.0,5.77,12.0,1089.0,PCS,13.0,0.9318244695921736,1.692,1.932,22,"[1, 2, 8]","[10, 2, 1]",0,4,0
14631037001,明德辣豆瓣醬460g,33.0,26.0,14.0,12012.0,8.918,12.0,1001.0,PCS,15.0,0.920277995366744,1.067,0.258,16,"[1, 2]","[14, 1]",3,2,3
14631040001,黑豆桑醇釀極品珍辣椒醬-300g,31.0,25.0,10.0,7750.0,8.51,12.0,645.8,PCS,3.0,0.9914001433309444,1.333,0.577,4,"[1, 2]","[2, 1]",3,2,3
14631042001,TABASCO紅椒汁,17.0,13.0,15.0,3315.0,2.0,12.0,276.3,PCS,1.0,0.9994566757220712,1.0,0.0,1,[1],[1],3,1,3
14631043001,寧記蒜蓉辣椒醬245g,27.0,22.0,27.0,16038.0,10.2,24.0,668.3,PCS,11.0,0.9436942717621372,2.091,2.212,23,"[1, 2, 6, 7]","[8, 1, 1, 1]",0,5,0
14631047001,寧記辣椒大王醬245g,27.0,22.0,27.0,16038.0,10.2,24.0,668.3,PCS,14.0,0.9257279045349244,1.643,1.008,23,"[1, 2, 3, 4]","[9, 2, 2, 1]",3,3,3
14631054001,李錦記桂林辣椒醬368g,30.0,22.0,12.0,7920.0,7.09,12.0,660.0,PCS,1.0,0.99946000899985,1.0,0.0,1,[1],[1],1,1,1
14631055001,李錦記辣豆瓣醬368g,30.0,23.0,13.0,8970.0,7.07,12.0,747.5,PCS,7.0,0.9677838702688288,2.286,3.402,16,"[1, 10]","[6, 1]",3,6,3
14631064001,陶華碧老干媽香辣脆油辣椒210g,28.0,22.0,14.0,8624.0,5.52,12.0,718.7,PCS,18.0,0.9048249195846736,1.444,1.338,26,"[1, 4, 6]","[16, 1, 1]",3,3,3
14631082001,寧記金鉤辣椒245g,27.0,20.0,13.0,7020.0,9.942,12.0,585.0,PCS,3.0,0.9914101431642806,1.667,1.155,5,"[1, 3]","[2, 1]",4,3,4
14631100001,陶華碧老干媽豆鼓油制辣椒210g,29.0,22.0,15.0,9570.0,5.31,12.0,797.5,PCS,4.0,0.9860902318294696,2.0,2.0,8,"[1, 5]","[3, 1]",3,5,3
14631914001,海霸王蒜蓉辣豆瓣醬400g,31.0,24.0,13.0,9672.0,7.7,12.0,806.0,PCS,3.0,0.9914201429976168,4.333,3.512,13,"[1, 4, 8]","[1, 1, 1]",3,8,3
14631925001,健康廚房泰式甜辣醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,5.0,0.9799136681055316,2.2,2.683,11,"[1, 7]","[4, 1]",4,5,4
14631929001,哈哈辣豆瓣醬450g,33.0,26.0,14.0,12012.0,9.12,12.0,1001.0,PCS,11.0,0.943730937817703,1.091,0.302,12,"[1, 2]","[10, 1]",3,2,3
14631944001,真好家鮮切辣椒280g,31.0,24.0,11.0,8184.0,5.8,12.0,682.0,PCS,2.0,0.9960433992766788,1.0,0.0,2,[1],[2],3,1,3
14631948001,義美蒜蓉辣椒醬230g,28.0,22.0,14.0,8624.0,5.794,12.0,718.7,PCS,9.0,0.9556007399876668,1.333,0.5,12,"[1, 2]","[6, 3]",3,2,3
14631949001,義美朝天辣椒醬(蒜蓉)230g,28.0,22.0,14.0,8624.0,5.832,12.0,718.7,PCS,4.0,0.9861035649405844,1.0,0.0,4,[1],[4],3,1,3
14632002001,義香調理芝麻醬包40g*5包,43.0,27.0,14.0,16254.0,5.5,24.0,677.3,PCS,5.0,0.9799303344944252,1.8,1.304,9,"[1, 2, 4]","[3, 1, 1]",3,4,3
14632005001,工研味醂500ml,33.0,25.0,21.0,17325.0,12.0,12.0,1443.8,PCS,23.0,0.8791786803553274,1.087,0.417,25,"[1, 3]","[22, 1]",3,2,3
14632007001,禾法頌普羅旺斯蕃茄泥,30.0,22.0,15.0,9900.0,8.01,12.0,825.0,PCS,1.0,0.9994633422776288,2.0,0.0,2,[2],[1],3,2,3
14632009001,味全水餃醬汁230g,26.0,20.0,17.0,8840.0,5.21,12.0,736.7,PCS,16.0,0.914774753754104,1.25,0.447,20,"[1, 2]","[12, 4]",3,2,3
14632014001,雅媽吉茶碗蒸高湯包,22.0,15.0,14.0,4620.0,0.77,10.0,462.0,PCS,4.0,0.9861168980516992,3.25,4.5,13,"[1, 10]","[3, 1]",4,8,4
14632019001,龍口芝麻醬,29.0,18.0,13.0,6786.0,2.88,10.0,678.6,PCS,1.0,0.9994666755554074,2.0,0.0,2,[2],[1],3,2,3
14632022001,萬家香壽喜燒露450ml,33.0,25.0,18.0,14850.0,10.526,12.0,1237.5,PCS,12.0,0.9376277062048964,1.167,0.389,14,"[1, 2]","[10, 2]",0,2,0
14632024001,萬家香海味山珍醬 320g,26.0,20.0,22.0,11440.0,6.8,12.0,953.3,PCS,3.0,0.9914301428309528,1.333,0.577,4,"[1, 2]","[2, 1]",3,2,3
14632030001,味全台灣搵醬-蒜蓉醬200g,26.0,19.0,17.0,8398.0,4.91,12.0,699.8,PCS,12.0,0.9376677055382412,3.923,4.03,51,"[1, 2, 4, 5, 7, 12]","[5, 3, 1, 1, 1, 2]",3,9,3
14632041001,家福法式芥末子醬350g,31.0,23.0,13.0,9269.0,6.3,12.0,772.4,PCS,13.0,0.9318678022032966,4.286,4.581,60,"[1, 4, 5, 7, 12]","[8, 1, 1, 1, 3]",3,10,3
14632044001,穀盛醇米霖 600g,32.0,25.0,22.0,17600.0,12.0,12.0,1466.7,PCS,8.0,0.9620972983783604,1.0,0.0,8,[1],[8],0,1,0
14632058001,KEWPIE深煎胡麻醬,28.0,28.0,30.0,23520.0,10.28,9.0,2613.3,PCS,18.0,0.9048849185846902,1.526,1.124,29,"[1, 2, 4, 5]","[14, 3, 1, 1]",3,3,3
14632059001,健康廚房和風柚子沾拌醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,11.0,0.9437676038732687,1.75,1.545,21,"[1, 3, 6]","[9, 2, 1]",3,4,3
14632067001,健康廚房焙煎芝麻沾拌醬200ml,19.0,13.0,19.0,4693.0,2.79,6.0,782.2,PCS,11.0,0.9438042699288344,1.091,0.302,12,"[1, 2]","[10, 1]",3,2,3
14632071001,健康廚房和風洋蔥沾拌醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,2.0,0.996050065832236,1.0,0.0,2,[1],[2],4,1,4
14632080001,家福進口LIGHT美乃滋   455G,17.0,35.0,21.0,12495.0,6.03,12.0,1041.3,PCS,6.0,0.973957100714988,1.167,0.408,7,"[1, 2]","[5, 1]",3,2,3
14632094001,李錦記XO醬-原味 220g,23.0,18.0,24.0,9936.0,12.5,12.0,828.0,PCS,1.0,0.9994700088331862,1.0,0.0,1,[1],[1],3,1,3
14632103001,黑豆桑醇釀極品香豆瓣醬-300g,31.0,25.0,10.0,7750.0,8.51,12.0,645.8,PCS,9.0,0.9556307394876752,1.444,0.882,13,"[1, 3]","[7, 2]",3,3,3
14632117001,李派林烏斯特醬汁10oz,26.0,20.0,22.0,11440.0,6.84,12.0,953.3,PCS,5.0,0.9799470008833188,2.667,2.875,16,"[1, 4, 8]","[4, 1, 1]",3,7,3
14632155001,La Costena墨西哥中辣莎莎醬,36.0,26.0,12.0,11232.0,9.8,12.0,936.0,PCS,5.0,0.9799636672722122,3.4,4.827,17,"[1, 2, 12]","[3, 1, 1]",4,9,4
14632186001,萬家香無油水餃沾醬200ml,25.0,19.0,15.0,7125.0,5.12,12.0,593.8,PCS,2.0,0.9960567323877936,4.0,4.243,8,"[1, 7]","[1, 1]",3,9,3
14632194001,普格麵醬-蘑菇 680g,36.0,26.0,16.0,14976.0,12.4,12.0,1248.0,PCS,2.0,0.9960633989433508,2.0,1.414,4,"[1, 3]","[1, 1]",3,4,3
14632215001,普格麵醬-蕃茄羅勒大蒜 680g,36.0,26.0,16.0,14976.0,12.508,12.0,1248.0,PCS,2.0,0.9960700654989084,2.0,1.414,4,"[1, 3]","[1, 1]",3,4,3
