item_code,mean_demand,std_demand,cv_demand,nonzero_periods,T,demand_frequency,max_affinity,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,initial_unit_inventory,initial_box_inventory,cluster
14010031001,25.38095238095238,14.705360214820278,0.5793856745051141,21,21,1.0,0.0015690464060753,鹹酥餅歡樂包,50.00.00,42.00.00,24.00.00,50400.0,02.02,6.0,8400.00.00,PCS,285.00.00,0.395713404776587,1.789,1.746,533.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[203, 49, 21, 5, 2, 8, 2, 2, 2, 2, 1, 1]",B,7.0,44.2,7.37,1
14521158001,25.333333333333332,10.96053526673462,0.4326527078974192,21,21,1.0,0.0006843713345006,康寶濃湯-自然原味港式酸辣46.6G,35.00.00,29.00.00,34.00.00,34510.0,06.06,96.0,359.05.00,PCS,173.00.00,0.5455675738737688,3.023,2.084,532.0,"[2, 4, 6, 8, 10, 12, 14]","[125, 32, 8, 6, 2, 2, 1]",C,6.0,39.36,0.41,0
10020042001,25.333333333333332,33.30665599145812,1.3147364207154522,13,21,0.6190476190476191,8.345991955138743e-05,咖啡廣場調和式冰咖啡Pet600ml,41.00.00,27.00.00,23.00,25461.0,16.102,24.0,1060.09.00,PCS,34.00.00,0.8341994300094998,13.641,10.248,532.0,"[4, 8, 12, 16, 20, 24, 48]","[14, 5, 4, 2, 1, 12, 1]",C,27.0,67.97,2.83,2
14832012001,25.285714285714285,17.01218051027809,0.6727980992765347,18,21,0.8571428571428571,0.0004172995977569,紅鷹牌蕃茄汁鯖魚(紅罐) 220g,35.00.00,28.00.00,22.00,21560.0,"0,65",48.0,449.02.00,PCS,125.00.00,0.616053065782237,4.214,2.435,531.0,"[3, 6, 9, 12, 15]","[93, 22, 5, 5, 1]",C,7.0,47.06,0.98,0
14502003001,25.238095238095237,20.40074695177793,0.8083314829949745,19,21,0.9047619047619048,0.0002003037952817,美味小舖肉燥湯麵(包)67g,39.00.00,31.00.00,14.00,16926.0,"0,126388889",30.0,564.02.00,PCS,45.00.00,0.7997266712221462,11.042,11.39,530.0,"[5, 10, 25, 30, 40, 60]","[28, 12, 2, 4, 1, 1]",C,24.0,51.35,1.71,0
10021042001,25.142857142857142,30.67618899779716,1.2200756987760235,15,21,0.7142857142857143,0.0002670717367436,黑松FIN乳酸菌(乳酸風味)補給飲料PET580ml,41.00.00,28.00.00,23.00,26404.0,15.04,24.0,1100.02.00,PCS,31.00.00,0.8436092731787803,15.529,12.051,528.0,"[4, 8, 16, 20, 24, 48]","[11, 6, 2, 1, 12, 2]",C,30.0,64.41,2.68,2
10010018001,25.142857142857142,47.0768368885227,1.87237419442988,7,21,0.3333333333333333,0.0,波蜜果菜汁Can240ml,40.00.00,27.00.00,10.00,10800.0,07.25,24.0,450.00.00,PCS,18.00,0.9002649955834069,29.333,10.267,528.0,"[24, 48]","[14, 4]",C,40.0,85.4,3.56,2
14102258001,25.142857142857142,11.252936124788564,0.4475599595086361,21,21,1.0,0.0011350548593327,義美榛果巧克力酥片(黑可可),51.00.00,21.00,34.00.00,36414.0,04.54,10.0,3641.04.00,PCS,350.00.00,0.3339244345927568,1.483,1.449,528.0,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12]","[274, 53, 14, 6, 2, 1, 1, 1, 1, 3]",B,6.0,39.55,3.95,1
14850001001,25.142857142857142,19.150158522283085,0.7616540321362592,20,21,0.9523809523809524,0.0008345991955138,家樂福狗乾糧-牛肉口味,80.00.00,40.00.00,12.00,38400.0,15.00,1.0,38400.0,PCS,245.00.00,0.4438226029566174,2.104,1.326,528.0,"[1, 2, 3, 4, 5, 7]","[111, 53, 63, 12, 5, 7]",B,6.0,49.66,49.66,0
10014126001,25.142857142857142,28.813687223758283,1.1459989236722044,14,21,0.6666666666666666,3.338396709295921e-05,台酒原味黑麥汁 330ml,41.00.00,27.00.00,13.00,14391.0,09.00,24.0,599.06.00,PCS,25.00.00,0.8669955500741654,18.207,10.933,528.0,"[6, 12, 18, 24, 42, 48]","[9, 3, 2, 13, 1, 1]",C,33.0,62.02,2.58,2
14621041001,25.0,16.748134224444225,0.669925368977769,21,21,1.0,0.0005675274296663,萬家香香菇素蠔油1L,37.00.00,29.00.00,27.00.00,28971.0,"0,69375",12.0,2414.03.00,PCS,222.00.00,0.4833052782453625,2.253,2.626,525.0,"[1, 2, 3, 4, 5, 6, 7, 11, 12, 14]","[135, 56, 12, 6, 4, 6, 1, 3, 9, 1]",B,10.0,46.44,3.87,0
14011059001,25.0,18.041618552668716,0.7216647421067486,21,21,1.0,0.0019529620185494,奇多玉米濃湯口味隨口脆,43.00.00,33.00.00,20.00,28380.0,02.32,6.0,4730.00.00,PCS,339.00.00,0.3419143014283095,1.522,1.253,525.0,"[1, 2, 3, 4, 5, 6, 8, 10]","[254, 54, 20, 4, 5, 3, 3, 2]",B,5.0,48.09,8.02,1
14102246001,24.857142857142858,16.010264564602657,0.6440911031736701,21,21,1.0,0.0014188186032697,義美臻果巧克力酥片 (牛奶巧克力),51.00.00,21.00,34.00.00,36414.0,04.54,10.0,3641.04.00,PCS,352.00.00,0.3269078848685855,1.438,1.151,522.0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]","[282, 48, 17, 6, 3, 2, 2, 2, 1]",B,5.0,45.35,4.54,1
14204041001,24.761904761904763,10.940314263789508,0.4418203837299609,21,21,1.0,0.0005675274296663,橘平屋36束海苔經濟包,37.00.00,29.00.00,17.00,18241.0,02.13,10.0,1824.01.00,PCS,220.00.00,0.4840385993566773,2.241,"0,606944444",520.0,"[1, 2, 3, 4, 6]","[15, 183, 7, 22, 5]",B,5.0,38.77,3.88,0
10041007001,24.666666666666668,51.050301990618365,2.0696068374575014,7,21,0.3333333333333333,1.6691983546479605e-05,家樂福爽暢飲氣泡水500ml毫升,42.00.00,29.00.00,24.00.00,29232.0,"0,609722222",24.0,1218.00.00,PCS,22.00,0.8808353194113432,23.545,10.419,518.0,"[2, 6, 24, 48]","[1, 2, 17, 2]",C,35.0,90.01,3.75,2
14103009001,24.571428571428573,12.520269280536375,0.5095458428125269,21,21,1.0,0.0009681350202299,孔雀餅乾,39.00.00,26.00.00,32.00.00,32448.0,"0,230555556",8.0,4056.00.00,PCS,360.00.00,0.3197913368110531,1.365,1.179,516.0,"[1, 2, 3, 4, 5, 6, 7, 11, 13]","[313, 39, 10, 6, 4, 1, 3, 1, 1]",B,5.0,40.6,5.08,1
14510004001,24.285714285714285,17.49612201930147,0.720428553735943,21,21,1.0,0.0004172995977569,西螺金農上等米(圓二)3kg,35.00.00,24.00.00,05.00,4288.00.00,03.00,1.0,4287.05.00,PCS,152.00.00,0.576770387160214,03.11,3.618,510.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 40]","[64, 35, 12, 9, 6, 32, 2, 1, 2, 1]",C,8.0,46.68,46.68,0
14503034001,24.285714285714285,14.167366929471608,0.583362167684125,20,21,0.9523809523809524,0.0003338396782055,不倒翁海鮮烏龍拉麵(袋)120g,39.00.00,33.00.00,29.00.00,37323.0,05.57,40.0,933.01.00,PCS,93.00.00,0.6770920484658589,5.484,1.486,510.0,"[5, 10]","[84, 9]",C,8.0,42.42,1.06,0
10030049001,24.19047619047619,23.280075273974195,0.9623653164438152,21,21,1.0,0.0002670717367436,原萃文山包種烏龍茶1250ml,35.00.00,26.00.00,31.00.00,28210.0,"0,690972222",12.0,2350.08.00,PCS,59.00.00,0.7638372693788437,8.328,8.675,508.0,"[1, 2, 3, 4, 5, 6, 7, 12, 17, 24, 30]","[18, 6, 3, 2, 2, 5, 2, 13, 1, 6, 3]",C,18.0,53.99,4.5,0
10014116001,24.19047619047619,64.67040980821062,2.67338308262288,7,21,0.3333333333333333,1.6691983546479605e-05,,,,,,,,,,,,,,,,,,,106.97,,2
14508004001,24.19047619047619,20.92753938622276,0.8651148171470038,19,21,0.9047619047619048,0.0003338396782055,虎牌新竹炊粉 400g,52.00.00,39.00.00,42.00.00,85176.0,11.23,20.0,4258.08.00,PCS,124.00.00,0.6189463508941517,3.969,2.927,508.0,"[2, 4, 6, 8, 10, 12]","[71, 27, 11, 6, 6, 7]",C,8.0,50.98,2.55,0
10016020001,24.19047619047619,19.119673238889433,0.7903801929462168,20,21,0.9523809523809524,0.0001502278464613,鮮採蕃茄綜合蔬菜汁升級配方 530ml,41.00.00,28.00.00,25.00.00,28700.0,14.05,24.0,1195.08.00,PCS,59.00.00,0.7636406059899001,8.194,6.772,508.0,"[4, 8, 12, 20, 24]","[35, 15, 3, 1, 8]",C,16.0,48.66,2.03,0
14501052001,23.80952380952381,30.368765282143173,1.2754881418500132,16,21,0.7619047619047619,0.0001669198391027,維力手打紅燒牛肉湯麵(包)85g,39.00.00,33.00.00,14.00,18018.0,03.21,30.0,600.06.00,PCS,42.00.00,0.8100864985583573,11.111,12.653,500.0,"[5, 10, 25, 30, 50, 60]","[31, 6, 1, 5, 1, 1]",C,26.0,62.68,2.09,2
14822063001,23.714285714285715,25.47183318322978,1.0741134474855931,19,21,0.9047619047619048,0.000383915612474,大茂金三寶(組合) 170g,32.00.00,24.00.00,23.00,17664.0,"0,507638889",48.0,368.00.00,PCS,49.00.00,0.7885335244412593,9.396,10.343,498.0,"[3, 6, 9, 12, 15, 18, 21, 27, 30, 33, 48]","[22, 10, 8, 5, 1, 1, 1, 1, 1, 1, 2]",C,21.0,56.32,1.17,0
10033073001,23.571428571428573,32.460085379695826,1.3770945312598228,11,21,0.5238095238095238,3.338396709295921e-05,爽健美茶PET 1250ml,37.00.00,28.00.00,31.00.00,32116.0,16.57,12.0,2676.03.00,PCS,33.00.00,0.8364593923434609,15.00,7.027,495.0,"[1, 2, 6, 12, 24]","[1, 1, 2, 18, 11]",C,23.0,65.12,5.43,2
10002040001,23.47619047619047,30.009363618076023,1.2782893224738263,20,21,0.9523809523809524,0.0003672236343845,芬達橘子汽水2L,34.00.00,23.00,31.00.00,24242.0,13.01,6.0,4040.03.00,PCS,84.00.00,0.7019349677505375,5.602,7.542,493.0,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 30, 37, 48]","[31, 13, 3, 1, 1, 22, 1, 2, 1, 7, 1, 2, 1, 1, 1]",C,14.0,61.89,10.32,0
10001008001,23.47619047619047,19.140582665162125,0.8153189370555876,20,21,0.9523809523809524,0.0004506835539359,黑松汽水2L,34.00.00,22.00,31.00.00,23188.0,13.02,6.0,3864.07.00,PCS,61.00.00,0.7570007166547225,7.952,4.789,493.0,"[1, 5, 6, 12, 18, 24, 30]","[2, 1, 44, 11, 2, 1, 1]",C,14.0,47.98,8.0,0
14850011001,23.428571428571427,21.903359168336323,0.934899476697282,21,21,1.0,0.0011517468374222,家樂福狗乾糧-牛肉+羊肉口味 ,80.00.00,40.00.00,13.00,41600.0,15.00,1.0,41600.0,PCS,238.00.00,0.4542490958484025,2.016,1.477,492.0,"[1, 2, 3, 4, 5, 8]","[124, 46, 57, 4, 5, 8]",B,6.0,51.46,51.46,1
10010019001,23.428571428571427,28.00816207567256,1.1954703324982192,12,21,0.5714285714285714,8.345991955138743e-05,波蜜低卡果菜汁TP250ml,32.00.00,17.00,14.00,7616.00.00,05.01,18.0,423.01.00,PCS,35.00.00,0.8302428292861785,13.667,7.935,492.0,"[6, 12, 18, 36]","[15, 2, 17, 2]",C,23.0,59.28,3.29,2
14840018001,23.428571428571427,18.483969888991457,0.7889499342862207,20,21,0.9523809523809524,0.0005675274296663,青葉Q彈花生麵筋 170G,46.00.00,31.00.00,12.00,17112.0,11.08,48.0,356.05.00,PCS,114.00.00,0.6382960283995267,4.278,2.483,492.0,"[3, 6, 9, 12]","[85, 17, 7, 6]",C,7.0,47.09,0.98,0
10040049001,23.238095238095237,14.134725897253055,0.608256647217857,20,21,0.9523809523809524,0.0012518988223746,味丹竹炭礦泉水6200ml,36.00.00,18.00,37.00.00,23976.0,12.08,2.0,11988.0,PCS,140.00.00,0.5932534457759038,3.461,"0,61875",488.0,"[2, 4]","[38, 103]",C,5.0,41.33,20.66,1
14014031001,23.238095238095237,28.755703368035988,1.2374380547720405,12,21,0.5714285714285714,0.0013854346470907,百事綜合歡樂包,59.00.00,40.00.00,40.00.00,94400.0,04.52,8.0,11800.0,PCS,297.00.00,0.3831336144397593,1.632,1.456,488.0,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12]","[210, 52, 15, 7, 8, 2, 1, 2, 1, 1]",B,6.0,60.05,7.51,2
14023248001,23.19047619047619,11.034577688425813,0.4758236785563492,21,21,1.0,0.0017526582814753,卡迪那95度C北海道松露薯條,42.00.00,22.00,13.00,12012.0,02.11,12.0,1001.00.00,PCS,229.00.00,0.4690555157414043,1.956,1.871,487.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[151, 53, 19, 5, 6, 3, 4, 2, 1, 4, 1]",B,7.0,37.31,3.11,1
10030005001,23.0,19.362334569984064,0.841840633477568,20,21,0.9523809523809524,0.0001001518976408,開喜凍頂烏龍茶有糖Pet1500ml,38.00.00,28.00.00,32.00.00,34048.0,19.37,12.0,2837.03.00,PCS,56.00.00,0.7702171630472825,7.667,7.322,483.0,"[1, 2, 3, 4, 6, 8, 10, 11, 12, 18, 24]","[13, 10, 5, 5, 3, 3, 2, 1, 13, 1, 7]",C,17.0,47.78,3.98,0
14011030001,23.0,51.128270066568845,2.222968263763863,9,21,0.4285714285714285,0.0008345991955138,多力多滋綜合組合包,59.00.00,39.00.00,40.00.00,92040.0,04.05,12.0,7670.00.00,PCS,158.00.00,0.5690771820469659,2.356,2.357,483.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[116, 36, 17, 5, 11, 5, 2, 3, 4, 3, 1, 2]",C,6.0,88.44,7.37,2
11103137001,23.0,46.156256347325225,2.0067937542315315,17,21,0.8095238095238095,0.0005174514953978,一匙靈亮彩超濃縮洗衣精補充包,36.00.00,25.00.00,32.00.00,28800.0,12.36,6.0,4800.00.00,PCS,77.00.00,0.717531374477092,5.819,4.179,483.0,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12]","[9, 21, 4, 7, 17, 1, 1, 1, 1, 21]",C,11.0,82.08,13.68,2
14620907001,23.0,12.489995996796797,0.5430433042085564,21,21,1.0,0.0007177552906796,四季釀造醬油1600ml,33.00.00,23.00,28.00.00,21252.0,12.22,6.0,3542.00.00,PCS,251.00.00,0.4356027399543341,1.851,2.427,483.0,"[1, 2, 3, 4, 5, 6, 12, 30]","[172, 53, 14, 7, 3, 7, 4, 1]",B,9.0,38.99,6.5,0
14506898001,22.61904761904762,12.611408289624878,0.5575569980676262,21,21,1.0,0.0002169957879232,阿舍食堂外省乾麵油蔥95g,43.00.00,35.00.00,34.00.00,51170.0,09.21,80.0,639.06.00,PCS,78.00.00,0.7170180496991717,6.013,2.022,475.0,"[5, 10]","[63, 16]",C,9.0,38.76,0.48,0
14502023001,22.571428571428573,25.12881101160863,1.1133017536788632,14,21,0.6666666666666666,0.0003004556929226,台酒麻辣酒香豚肉麵(包)200g,34.00.00,30.00.00,13.00,13260.0,03.14,12.0,1105.00.00,PCS,106.00.00,0.6547757537374377,4.389,3.318,474.0,"[3, 6, 9, 12, 15, 24]","[84, 13, 1, 8, 1, 1]",C,8.0,54.74,4.56,2
10020024001,22.571428571428573,18.77384198445121,0.8317524929820154,18,21,0.8571428571428571,0.0001502278464613,貝納頌黑咖啡 Can 210ml,33.00.00,22.00,13.00,9438.00.00,06.05,24.0,393.03.00,PCS,35.00.00,0.8304761587306878,13.167,12.974,474.0,"[6, 12, 18, 24, 36, 48]","[24, 3, 1, 4, 1, 3]",C,27.0,46.6,1.94,0
14001017001,22.285714285714285,11.988089327089856,0.5379270851899295,21,21,1.0,0.0005675274296663,正哲礦鹽蘇打餅-胡椒蕎麥風味,44.00.00,37.00.00,34.00.00,55352.0,04.08,10.0,5535.02.00,PCS,262.00.00,0.4193763437276045,"0,093055556",1.849,468.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[195, 41, 9, 7, 3, 3, 1, 4, 1, 2, 1, 2]",B,7.0,37.63,3.76,0
14002002001,22.142857142857142,11.555456348780494,0.5218593189771836,21,21,1.0,0.0009013671078719,老楊鹹蛋黃餅,46.00.00,36.00.00,26.00.00,43056.0,"0,186805556",12.0,3588.00.00,PCS,306.00.00,0.3740904318261362,1.449,1.252,465.0,"[1, 2, 3, 4, 5, 6, 8, 9, 12]","[256, 36, 12, 3, 6, 5, 1, 1, 1]",B,5.0,36.93,3.08,0
12210011001,22.142857142857142,32.961015934412146,1.4885620099411938,11,21,0.5238095238095238,8.345991955138743e-05,舒潔迪士尼盒裝面紙,24.00.00,12.00,48.00.00,13536.0,00.02,1.0,13536.0,PCS,28.00.00,0.8558990683488609,16.607,22.446,465.0,"[5, 10, 50, 100]","[13, 10, 4, 1]",C,40.0,64.33,64.33,2
14361106001,22.0,10.554619841567009,0.4797554473439549,21,21,1.0,0.0006509873783215,桂格鮮榖王堅果多穀飲,47.00.00,34.00.00,26.00.00,41548.0,05.19,12.0,3462.03.00,PCS,183.00.00,0.5277778703688272,2.357,1.342,462.0,"[1, 2, 3, 4, 6, 7, 12]","[19, 147, 4, 13, 11, 1, 1]",C,4.0,35.51,2.96,0
12202007001,21.952380952380953,15.72410948345308,0.7162826445824614,19,21,0.9047619047619048,0.0001669198391027,家樂福超值捲筒式花紋衛生紙,31.00.00,21.00,22.00,14322.0,01.00,1.0,14322.0,PCS,116.00.00,0.6333227779537007,3.842,4.171,461.0,"[1, 2, 5, 8, 9, 10, 11, 16]","[42, 44, 3, 18, 2, 2, 2, 7]",C,9.0,42.08,42.08,0
14501065001,21.904761904761905,47.2079492902464,2.155145511076466,7,21,0.3333333333333333,0.0002670717367436,一度贊-老甕牛肉麵(碗) 185g,49.00.00,37.00.00,16.00,29008.0,03.35,12.0,2417.03.00,PCS,62.00.00,0.7563840602656622,6.301,5.941,460.0,"[2, 4, 6, 8, 10, 12, 16, 24]","[32, 14, 2, 7, 2, 9, 3, 4]",C,14.0,82.33,6.86,2
10034033001,21.904761904761905,17.691536852135716,0.8076571171627175,18,21,0.8571428571428571,0.0001836118171922,御茶園特上檸檬茶PET550ml,42.00.00,28.00.00,24.00.00,28224.0,14.05,24.0,1176.00.00,PCS,37.00.00,0.8230629489508509,12.105,10.825,460.0,"[4, 8, 24, 48]","[19, 6, 12, 1]",C,24.0,44.55,1.86,0
14610002001,21.857142857142858,10.987655410895057,0.5027031887337606,21,21,1.0,0.0004172995977569,台糖大豆沙拉油2L,44.00.00,31.00.00,28.00.00,38192.0,18.25,9.0,4243.06.00,PCS,218.00.00,0.4869552174130431,1.905,1.714,459.0,"[1, 2, 3, 4, 5, 6, 8, 14]","[142, 55, 21, 7, 4, 3, 8, 1]",B,7.0,35.92,3.99,0
14104017001,21.761904761904763,12.597240816562817,0.5788666458376787,21,21,1.0,0.0009681350202299,小林煎餅超值包,42.00.00,40.00.00,28.00.00,47040.0,04.39,12.0,3920.00.00,PCS,264.00.00,0.4149964167263879,1.621,01.42,457.0,"[1, 2, 3, 4, 5, 6, 8, 9, 10]","[199, 50, 12, 9, 2, 5, 1, 2, 2]",B,6.0,37.89,3.16,1
10040094001,21.714285714285715,14.230751410740254,0.6553635518104064,21,21,1.0,0.0010682869469746,家樂福天然水 6.3L,37.00.00,18.00,36.00.00,23976.0,12.00,2.0,11988.0,PCS,138.00.00,0.5964967250545824,3.257,"0,684027778",456.0,"[1, 2, 3, 4]","[2, 48, 2, 88]",C,5.0,39.93,19.96,1
10040050001,21.714285714285715,22.963324796603075,1.0575215366856678,13,21,0.6190476190476191,5.007594882044941e-05,台鹽海洋鹼性離子水Pet1500ml,35.00.00,26.00.00,31.00.00,28210.0,19.21,12.0,2350.08.00,PCS,28.00.00,0.855245745904235,15.724,"0,253472222",456.0,"[12, 24]","[20, 9]",C,23.0,51.11,4.26,2
10020034001,21.714285714285715,23.351965350143136,1.0754194569144864,16,21,0.7619047619047619,0.0001335358683718,午后時光重乳咖啡拿鐵TP330ml,35.00.00,20.00,14.00,9800.00.00,"0,384027778",24.0,408.03.00,PCS,34.00.00,0.8340860985650239,13.412,10.346,456.0,"[6, 12, 24, 48]","[20, 2, 11, 1]",C,25.0,51.6,2.15,0
14510295001,21.666666666666668,15.447761434374016,0.7129736046634162,19,21,0.9047619047619048,0.0003004556929226,,,,,,,,,,,,,,,,,,,41.44,,0
14510041001,21.61904761904762,27.652262458027177,1.2790694088514771,20,21,0.9523809523809524,0.0006176033639349,金農履歷一等小農種米(圓一)2kg,35.00.00,24.00.00,05.00,4288.00.00,02.00,1.0,4287.05.00,PCS,117.00.00,0.6321627972867119,3.314,4.331,454.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 19, 21, 24, 27]","[73, 14, 11, 3, 12, 11, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",C,9.0,57.01,57.01,0
14132031001,21.61904761904762,11.37750495704656,0.5262722557224179,21,21,1.0,0.0010515949688851,孔雀咖啡捲心餅,54.00.00,29.00.00,22.00,34452.0,04.01,12.0,2871.00.00,PCS,297.00.00,0.3841235979400343,1.479,1.095,454.0,"[1, 2, 3, 4, 5, 6, 7, 10]","[227, 50, 13, 7, 5, 3, 1, 1]",B,5.0,36.18,3.02,1
10002992001,21.61904761904762,16.399622527595536,0.7585728481927451,21,21,1.0,0.0007177552906796,黑松蘋安福氣組 460mlx12,27.00.00,19.00,23.00,11799.0,06.27,1.0,11799.0,PCS,351.00.00,0.3292511791470142,1.265,"0,463888889",454.0,"[1, 2, 3, 4, 5, 7]","[289, 58, 3, 7, 1, 1]",B,4.0,42.61,42.61,0
14830072001,21.571428571428573,21.64618079147319,1.003465334704055,20,21,0.9523809523809524,0.0001836118171922,東和好媽媽無添加水煮鮪魚,36.00.00,26.00.00,09.00,8424.00.00,04.48,24.0,351.00.00,PCS,57.00.00,0.7696505058249029,"0,347916667",8.973,453.0,"[3, 6, 9, 12, 24, 36, 48]","[32, 11, 3, 5, 5, 1, 1]",C,18.0,49.28,2.05,0
14121063001,21.571428571428573,13.654931082108869,0.6330100501639873,21,21,1.0,0.0007845232030376,茱蒂絲純花生醬三明治餅乾,39.00.00,31.00.00,22.00,26598.0,03.08,12.0,2216.05.00,PCS,261.00.00,0.4219896335061082,1.672,1.686,453.0,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12]","[194, 43, 16, 5, 4, 1, 1, 2, 3, 2]",B,7.0,39.05,3.25,0
14023015001,21.571428571428573,14.918349200134138,0.6915791019929732,21,21,1.0,0.0010015190346166,華元卡辣姆久洋芋片,47.00.00,27.00.00,22.00,27918.0,01.27,10.0,2791.08.00,PCS,225.00.00,0.4766053899101681,1.903,1.845,453.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[139, 62, 17, 4, 6, 2, 1, 1, 2, 2, 2]",B,7.0,40.67,4.07,1
14121074001,21.52380952380953,13.12485827587882,0.6097832384810956,21,21,1.0,0.0010515949688851,奧利奧夾心餅乾隨手包-原味,33.00.00,19.00,28.00.00,17556.0,05.48,12.0,1463.00.00,PCS,270.00.00,0.4096531724471259,1.614,1.486,452.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[200, 50, 11, 7, 1, 4, 1, 3, 1, 1, 1]",B,6.0,38.32,3.19,1
14505105001,21.52380952380953,15.361051551306792,0.7136771738438996,21,21,1.0,0.0004172995977569,巷口乾麵炸醬風味(袋) 100g,35.00.00,34.00.00,15.00,17850.0,03.01,24.0,743.08.00,PCS,93.00.00,0.6774020432992783,4.758,1.576,452.0,"[4, 8]","[77, 18]",C,7.0,41.19,1.72,0
15022009001,21.428571428571427,17.653813833196008,0.823844645549147,19,21,0.9047619047619048,0.0002003037952817,國農巧克力調味牛乳,36.00.00,24.00.00,13.00,11232.0,06.04,24.0,468.00.00,PCS,42.00.00,0.8113464775587074,10.465,6.815,450.0,"[6, 12, 18, 24]","[27, 7, 2, 7]",C,18.0,44.03,1.83,0
14231003001,21.238095238095237,18.082877984172654,0.8514359588960221,21,21,1.0,0.0011684388155117,77迷你乳加372G,46.00.00,30.00.00,20.00,27600.0,06.48,15.0,1840.00.00,PCS,247.00.00,0.4389093515108082,1.715,01.59,446.0,"[1, 2, 3, 4, 5, 6, 7, 8, 12]","[174, 53, 13, 6, 2, 4, 3, 3, 2]",B,6.0,44.38,2.96,1
14104067001,21.238095238095237,13.37499443702599,0.6297643120572776,21,21,1.0,0.0007177552906796,義美紅麴養生薄餅,37.00.00,26.00.00,39.00.00,37518.0,04.58,12.0,3126.05.00,PCS,283.00.00,0.4004533257779037,1.522,1.212,446.0,"[1, 2, 3, 4, 5, 6, 7, 10, 12]","[208, 55, 16, 6, 3, 2, 1, 1, 1]",B,5.0,38.36,3.2,0
11103019001,21.238095238095237,19.791171673008044,0.931871311957778,16,21,0.7619047619047619,0.0001502278464613,全效光鮮柔軟洗衣精溫柔花香,44.00.00,26.00.00,32.00.00,36608.0,15.06,4.0,9152.00.00,PCS,132.00.00,0.6032299461675639,3.209,1.759,446.0,"[1, 2, 3, 4, 5, 6, 9, 12]","[6, 72, 2, 36, 1, 20, 1, 1]",C,6.0,46.57,11.64,0
14204010001,21.19047619047619,62.026300105373885,2.9270838251974194,15,21,0.7142857142857143,8.345991955138743e-05,元本山(6束)海苔,31.00.00,23.00,21.00,14973.0,"0,084722222",30.0,499.01.00,PCS,33.00.00,0.8384393593440109,10.595,8.779,445.0,"[5, 10, 15, 30]","[25, 5, 6, 6]",C,23.0,100.58,3.35,2
14505125001,21.19047619047619,24.130103703919403,1.1387239950164212,14,21,0.6666666666666666,0.0002670717367436,營多珍饌系列印尼極品炒麵80g,31.00.00,20.00,25.00.00,15500.0,"0,140972222",30.0,516.07.00,PCS,69.00.00,0.7398710021499642,6.449,2.285,445.0,"[5, 10]","[49, 20]",C,9.0,52.08,1.74,2
14502080001,21.19047619047619,23.124919562279665,1.0912883388940966,13,21,0.6190476190476191,0.0001669198391027,味王香菇肉羹麵(包) 87g,40.00.00,32.00.00,14.00,17920.0,03.19,30.0,597.03.00,PCS,53.00.00,0.7785603573273778,7.946,"0,268055556",445.0,"[5, 10, 15, 30]","[36, 16, 1, 3]",C,15.0,50.79,1.69,2
14506100001,21.142857142857142,26.567434415625673,1.2565678439822954,14,21,0.6666666666666666,0.0002336877660127,臺灣好物金門高粱醬香拌麵90g,36.00.00,35.00.00,16.00,20160.0,03.01,24.0,840.00.00,PCS,50.00.00,0.7863935601073315,8.222,2.846,444.0,"[4, 8, 16, 20]","[6, 44, 3, 1]",C,12.0,55.15,2.3,2
10034023001,21.142857142857142,29.856801091687156,1.412145997579798,12,21,0.5714285714285714,0.0001001518976408,飛想茶檸檬紅茶580ml,43.00.00,29.00.00,24.00.00,29928.0,15.37,24.0,1247.00.00,PCS,25.00.00,0.8671622139631007,14.323,12.682,444.0,"[4, 8, 20, 24, 48]","[15, 2, 4, 8, 2]",C,31.0,59.36,2.47,2
14001074001,21.142857142857142,22.13207110571831,1.0467871468920824,20,21,0.9523809523809524,0.0004673755320254,健康物語海苔亞麻仁蘇打餅280g,50.00.00,27.00.00,28.00.00,37800.0,04.41,12.0,3150.00.00,PCS,183.00.00,0.5265578907018217,2.254,1.141,444.0,"[1, 2, 3, 4, 6, 10]","[19, 154, 1, 14, 8, 1]",C,4.0,49.47,4.12,0
